Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Papua New Guinea,PNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,0.036276687,0.286504133,1.525720297,1.900000005,2.231601419,7.360654371,8.557463494,5.249288003,4.937539645,5.651362949,3.413529524,7.132566431,19.73750609,8.920026892,2.269312511,19.71806339,7.437825162,-2.030473142,16.09984205,7.09131507,-1.303602361,3.678801547,18.65996036,7.438292912,1.620138338,1.35686909,7.971599956,7.924236985,-2.540653146,4.138231585,6.994854718,2.87598162,-2.495802652,7.253088394,15.85133091,1.81187806,8.426361533,14.54385417,11.06889437,13.10241774,6.913914169,12.29043128,5.539337417,-1.992371587,12.18237914,9.434212795,3.847279925,7.762575241,-2.602195728,9.882591854,4.38460699,-2.790138006,2.213423548,10.97468075,..,..
Papua New Guinea,PNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,5.749222212,6.114630495,5.97124676,5.917295627,7.061478587,8.567343146,8.93014952,8.220192545,10.32357473,9.900474859,10.15581002,10.63449576,10.19321278,10.91630719,11.91771104,11.84210974,10.93990144,10.38062447,10.19433302,11.85140184,9.552328359,10.1362862,9.691842765,8.797842281,8.009460738,8.412117516,9.402834792,9.70280502,9.745797015,8.695496271,7.547271862,7.411575074,6.580110796,6.822235637,7.045491174,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.07346726,17.73352563,18.28415818,19.86439564,20.59600745,19.72715386,22.46318454,23.7232047,20.48029115,21.78816746,18.975965,24.6964497,21.01324696,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.425996046,-2.421196788,3.167054816,-2.328908369,-11.86693019,8.331108652,12.42933535,-5.192912433,4.26305262,-2.158151018,4.936596353,11.9069696,5.792855492,-3.327305287,11.07647761,8.425192683,-2.928571893,12.88861828,3.425037842,-1.718189563,..
Paraguay,PRY,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11541520959,11706102592,11422674812,11784437184,11509988440,10144106147,10989222652,12355109988,11713519945,12212873464,11949301211,12539189979,14032227518,14845094180,14351152577,15940754779,17283794084,16777625748,18940029888,19588733079,19252161512,..
Paraguay,PRY,Urban population,SP.URB.TOTL,676834,696752,717329,739480,762744,786784,811649,837323,863603,890237,917027,943914,971077,1008220,1047113,1087945,1130840,1175794,1223148,1273101,1325941,1381699,1440451,1508036,1578623,1651697,1727269,1805290,1885604,1967784,2051840,2137451,2224613,2309285,2394823,2481879,2570460,2660201,2750976,2842361,2934037,3025871,3117874,3190531,3258090,3323716,3387196,3448798,3509384,3570078,3631971,3695332,3759912,3826037,3893283,3961297,4030074
Paraguay,PRY,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,382191,397550,413549,429145,444913,461214,478137,495680,513893,532722,552268,572531,593567,613199,633459,654389,676040,698346,721419,745255,769913,795316,821593,851153,881891,913649,946598,980734,1016151,1052744,1090709,1130042,1170851,1208277,1246069,1285043,1325292,1366687,1409433,1453517,1499043,1545865,1594216,1644079,1695574,1748533,1803223,1859624,1917870,1977773,2039633,2103428,2169310,2237256,2307329,2356174,2405588
Paraguay,PRY,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,Urban population (% of total),SP.URB.TOTL.IN.ZS,35.569,35.67,35.771,35.916,36.079,36.243,36.407,36.571,36.735,36.9,37.065,37.23,37.396,37.916,38.447,38.981,39.518,40.056,40.598,41.141,41.688,42.235,42.785,43.512,44.247,44.983,45.722,46.463,47.207,47.949,48.694,49.439,50.186,50.844,51.488,52.131,52.774,53.414,54.054,54.693,55.331,55.966,56.6,56.893,57.122,57.35,57.578,57.806,58.034,58.26,58.487,58.714,58.94,59.174,59.416,59.666,59.924
Paraguay,PRY,Urban population growth (annual %),SP.URB.GROW,2.889763269,2.900349339,2.910505488,3.041264478,3.097522081,3.103129348,3.111422993,3.114191738,3.090327439,3.037454695,2.964919625,2.889814464,2.837070454,3.753591395,3.785045367,3.825374221,3.867012371,3.898294467,3.948419922,4.002779329,4.066673948,4.119150528,4.164235766,4.585188298,4.574480608,4.525029617,4.473830424,4.417969523,4.352695028,4.265984253,4.182891505,4.087704603,3.996897032,3.735498491,3.637137135,3.570661042,3.506893663,3.431681263,3.355407396,3.267928703,3.174424558,3.081969351,2.995237538,2.303600132,2.095377348,1.994230001,1.891900637,1.802332406,1.741475896,1.714692079,1.718803183,1.729492539,1.732515136,1.743398877,1.742321892,1.731873633,1.721324118
Paraguay,PRY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1951429898,2086084133,2154930302,2256433797,2351485560,2496524596,2546242966,2779233548,2905051503,3041622372,3210536612,3388341008,3613031979,3876884945,4201827043,4489754918,4827651607,5382545822,6029997723,6745284916,7535302529,8226324347,8111351781,7864554341,8086067334,8451811131,8871429664,9544088464,10108656807,10809712769,11255427805,11648653076,11846264090,12431038263,13092110918,13985360486,14205460613,14808128865,14818203595,14615776377,14277545968,14158462967,14155432776,14767053626,15366214891,15694050960,16448482864,17340257506,18442944772,17711553670,20030528043,20900335112,20641386542,23538668873,24650243376,25380441837,26419154085
Paraguay,PRY,GDP (constant LCU),NY.GDP.MKTP.KN,2.23467E+12,2.38886E+12,2.4677E+12,2.58394E+12,2.69279E+12,2.85888E+12,2.91581E+12,3.18262E+12,3.3267E+12,3.48309E+12,3.67652E+12,3.88013E+12,4.13744E+12,4.43959E+12,4.81169E+12,5.14141E+12,5.52835E+12,6.16378E+12,6.90521E+12,7.72431E+12,8.62899E+12,9.42031E+12,9.28865E+12,9.00604E+12,9.2597E+12,9.67853E+12,1.01591E+13,1.09293E+13,1.15759E+13,1.23787E+13,1.28891E+13,1.33394E+13,1.35657E+13,1.42353E+13,1.49923E+13,1.60152E+13,1.62673E+13,1.69574E+13,1.6969E+13,1.67371E+13,1.63498E+13,1.62135E+13,1.621E+13,1.69104E+13,1.75965E+13,1.79719E+13,1.88359E+13,1.98571E+13,2.11198E+13,2.02823E+13,2.29378E+13,2.39339E+13,2.36373E+13,2.69551E+13,2.8228E+13,2.90642E+13,3.02537E+13
Paraguay,PRY,GDP (current LCU),NY.GDP.MKTP.CN,31981901000,36474200100,40850906400,43439426700,46286816900,50416341100,53134255700,56892039700,60103576600,64603847200,69143520400,76739957900,87858757700,1.12059E+11,1.51152E+11,1.70338E+11,1.94143E+11,2.40957E+11,2.96141E+11,3.95026E+11,5.15946E+11,6.57659E+11,6.89173E+11,7.64665E+11,9.91182E+11,1.30722E+12,1.77971E+12,2.52392E+12,3.42941E+12,4.85849E+12,7.00396E+12,9.25568E+12,1.07383E+13,1.26454E+13,1.49923E+13,1.77891E+13,2.01329E+13,2.17029E+13,2.46054E+13,2.6177E+13,2.85741E+13,3.14621E+13,3.61562E+13,4.23242E+13,4.7999E+13,5.39623E+13,5.99965E+13,6.94263E+13,8.07348E+13,7.91172E+13,9.49343E+13,1.05203E+14,1.08832E+14,1.25152E+14,1.37798E+14,1.42003E+14,1.55603E+14
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,400129691.3,421700442.1,451524124.6,477012512.7,512728946,548758098.4,609047284.9,697291727.8,889357059.5,1199618980,1351889403,1540820245,1912353340,2350329157,3135123879,4094810488,5219516810,5067450002,5237432542,4067222369,2966234106,3439716562,3778316380,4082625953,4599970618,5695201563,6984367763,7157424031,7249533620,7870982171,9062131308,9788391733,9965225497,9024567484,8392549702,8195993231,7662595076,6325151760,6588103836,8033877360,8734653809,10646157920,13794910634,18504130753,15929902138,20030528043,25099681461,24595319574,28965906502,30881166852,27282581336,27440632934
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.900285516,3.300258518,4.71029134,4.212477357,6.167974759,1.991503335,9.150367203,4.527073841,4.70115141,5.553425735,5.538151939,6.631297476,7.302812908,8.381525437,6.852444714,7.525949531,11.4940816,12.02872995,11.86214697,11.71214594,9.170458849,-1.397617717,-3.042617885,2.816599446,4.523135679,4.964835664,7.582304377,5.915372066,6.93520391,4.12328288,3.493650155,1.696428011,4.936359415,5.317919883,6.822807819,1.573789449,4.242511162,0.068035126,-1.366071238,-2.314146032,-0.834057908,-0.021401975,4.320749918,4.057419171,2.133486167,4.807120262,5.421622463,6.35911702,-3.965695886,13.09300368,4.342407086,-1.238968506,14.03627767,4.722333745,2.962236311,4.092569605
Paraguay,PRY,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.9672912,46.59153017,46.8961059,45.49964001,45.30014411,46.07907096,48.36686436,48.41311249,47.70070362,48.50676381,47.25756951,44.57540828,44.40071207,45.05500999,45.68088907,47.61291161,47.08697287,46.72861622,49.03387475,47.365992,48.39559638,51.51351329,50.13504821,50.60819577,51.15285498,49.73526564
Paraguay,PRY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.074270003,0.085249998,0.071630001,0.072659999,0.074869998,..,..,0.054719999,..,..,0.056710001,0.088160001,..,..,..,..
Paraguay,PRY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.01401644,15.82252121,17.78406455,19.64347376,20.10906609,19.87899059,17.81747075,16.71029937,16.37419283,15.8158545,14.75043545,14.92239183,18.2804787,20.38249035,19.56036899,19.09225953,21.22632395,23.5454391,18.91695742,22.52722341,22.27583682,18.10739961,21.52940489,20.54800608,19.24195496,19.97196914
Paraguay,PRY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.84206857,49.8340112,59.92030752,60.82035803,61.77503191,52.74049959,48.4697551,56.28363262,45.27545035,46.83991283,45.14553536,53.79832378,55.0384332,54.41822038,58.2027569,58.72840828,56.67559489,54.00945736,51.54015241,55.09823825,52.53558508,49.92148468,49.56396402,45.18906787,42.28568084,42.09338805
Paraguay,PRY,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.34629993,71.33647063,74.09453055,77.02504854,72.49318053,75.42482534,76.07652833,72.8011538,73.96148138,75.63230773,74.7010838,67.48351016,67.80507397,70.12135221,70.78143424,73.17350947,74.39307333,79.08952914,79.41508777,80.20136462,80.69687206,83.70832049,79.85090376,81.40088501,82.368345,79.33644642
Paraguay,PRY,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.29725065,39.66354636,53.68345603,62.25897345,56.28904593,50.29476683,47.46452381,48.40970026,36.82500444,38.24522773,35.59334397,36.3375649,39.82180274,41.17305005,46.00112964,49.04159586,46.84276679,49.53616815,44.75945487,51.48664094,50.28702735,48.70691558,44.82373241,42.88170474,41.48880923,39.41483044
Paraguay,PRY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,6.684821917,8.421275558,1.55306135,2.247691317,2.59364866,3.333058498,-1.90390894,1.069477196,2.661263999,1.395988492,5.162423004,7.368975185,18.86405356,24.45487485,5.466217952,5.997964603,11.31773164,9.706191149,19.2457384,16.91728088,16.75926649,6.277205709,14.43583331,26.0720784,26.17769748,29.70501761,31.82107811,28.28772344,32.48345361,38.45049556,27.68833794,14.08292064,12.22003496,12.57337044,11.07642538,11.42144501,3.410992763,13.29685246,7.86049406,11.74339309,11.03305764,14.94457121,12.21097303,8.98596534,10.07531443,6.082684577,9.766073183,9.335706302,2.043143679,6.100263759,6.205060336,4.747344721,0.84119035,5.139030954,0.087257732,5.268478442
Paraguay,PRY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.96924524,14.89948196,14.87854901,..,..,..,..,..,..,..,..,..,..,..,12.86114306,12.91111733,12.39332863,12.52020799,12.72436912,12.36415406,12.15330636,12.16776381,11.60051468,12.02637487,11.95468778,11.8741741
Paraguay,PRY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.15986579,10.53361341,10.14542763,10.7677598,11.68670839,12.06319603,12.59733605,12.79424138,11.95224266,12.74207172,12.92326225,..
Peru,PER,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.154195083,1.984760494,8.26445179,6.38940835,2.770191041,-0.459622066,-9.345483523,2.20216431,2.534383501,14.04355032,7.949829637,0.743977947,-11.90670202,3.73809229,2.724437947,10.70435143,11.06321925,-16.80701906,-14.74174769,3.945743777,-0.363069054,0.187228316,4.165261027,14.73576836,8.03468514,2.525329679,6.344071241,-0.849203433,-2.016188283,0.873507717,1.377705686,5.628999934,4.803740453,2.893561793,3.052303287,6.621876015,13.2382593,9.759098378,3.430977445,11.61376624,7.934087088,7.420420884,6.75966714,2.41211552,2.264172131,..
Peru,PER,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,37375957966,38928628174,39701268207,42982360378,45728678901,46995450667,46779449206,42407683488,43341570359,44440011967,50680967409,54710017977,55117048445,48554425724,50369434969,51741718969,57280334402,63617383383,52925197635,45123098537,46903540390,46733248150,46820746023,48770952310,55957726870,60453754035,61980410628,65912492034,65352760888,64035126181,64594477950,65484399746,69170516564,72493288649,74590926752,76867668061,81957749736,92807529162,1.01865E+11,1.0536E+11,1.17596E+11,1.26926E+11,1.36344E+11,1.45561E+11,1.49072E+11,1.52447E+11,..
Peru,PER,Urban population,SP.URB.TOTL,4709896,4905808,5167065,5440432,5725341,6020672,6326872,6644115,6972274,7310287,7658574,8016488,8379737,8695750,9022372,9360478,9711284,10073501,10445617,10825072,11209478,11597539,11957901,12321674,12691483,13068539,13452879,13843149,14238593,14637455,15038786,15442208,15847046,16249594,16656606,17055741,17445305,17825581,18198250,18565427,18928746,19288446,19645183,20001001,20357803,20717195,21080127,21446734,21820033,22201234,22592740,22995246,23408183,23827198,24247490,24664887,25077185
Peru,PER,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1755920,1845658,1946579,2053037,2165476,2283738,2408636,2540364,2679493,2825827,2980371,3143367,3311451,3434706,3562728,3695522,3833458,3976143,4124346,4278073,4437754,4602931,4727282,4853494,4983256,5116117,5252710,5392950,5537135,5684762,5836537,5992365,6152576,6316612,6448579,6582251,6718884,6857966,7000124,7145230,7293549,7444526,7598844,7756360,7917365,8081255,8248771,8419760,8594536,8772940,8955047,9140935,9330681,9524365,9722071,9897033,10072359
Peru,PER,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16425.76758,..,..,..,..,..,..,..,..,..,16425.76758,..,..,..,..,..,..,..,..,..,16425.76758,..,..,..,..,..,..
Peru,PER,Urban population (% of total),SP.URB.TOTL.IN.ZS,46.811,47.398,48.514,49.632,50.752,51.868,52.983,54.096,55.207,56.309,57.406,58.496,59.547,60.188,60.827,61.461,62.093,62.719,63.341,63.96,64.574,65.182,65.61,66.031,66.449,66.864,67.277,67.687,68.095,68.499,68.901,69.3,69.697,70.089,70.521,70.951,71.377,71.798,72.216,72.631,73.042,73.448,73.85,74.249,74.644,75.034,75.421,75.803,76.182,76.552,76.915,77.269,77.616,77.954,78.285,78.609,78.924
Peru,PER,Urban population growth (annual %),SP.URB.GROW,4.053875697,4.075398221,5.188501974,5.155364042,5.104364151,5.029677001,4.960707821,4.892554125,4.820992649,4.734110733,4.654327027,4.567461619,4.431610902,3.70178708,3.687287012,3.678908688,3.679215081,3.661980427,3.627415195,3.568246055,3.48947453,3.403325,3.059931102,2.996759405,2.957131307,2.927660011,2.898539651,2.859731802,2.816564171,2.76275597,2.704894256,2.647194238,2.587857116,2.508481313,2.473897065,2.36799681,2.258369541,2.156400243,2.069087517,1.997565202,1.938063134,1.882454483,1.832590452,1.795015399,1.76819559,1.749975358,1.736671654,1.724162439,1.725612007,1.731938014,1.748074281,1.765888318,1.779816317,1.774203923,1.748540555,1.706754641,1.657781535
Peru,PER,GDP (constant 2010 US$),NY.GDP.MKTP.KD,27007516808,28991785084,31901195760,33281959208,35461217848,37454752994,40540620296,42102473804,42166569647,43648496412,45117681232,47188826404,48829834416,51894851263,56766135283,59207569086,60064368328,60274031234,58681288164,61081793296,64712089139,68304931387,68152800291,61059398363,63262596415,64566522075,70652538144,77524307460,70205025606,61561353755,58494020190,59792154058,59468972009,62587273353,70290744142,75500268872,77613501072,82640391264,82316823096,83547386045,85798462918,86328605036,91036560494,94828254301,99530031846,1.05786E+11,1.1375E+11,1.2344E+11,1.34706E+11,1.36182E+11,1.47529E+11,1.56863E+11,1.66494E+11,1.76238E+11,1.80388E+11,1.86252E+11,1.93484E+11
Peru,PER,GDP (constant LCU),NY.GDP.MKTP.KN,69946000000,75085000000,82620000000,86196000000,91840000000,97003000000,1.04995E+11,1.0904E+11,1.09206E+11,1.13044E+11,1.16849E+11,1.22213E+11,1.26463E+11,1.34401E+11,1.47017E+11,1.5334E+11,1.55559E+11,1.56102E+11,1.51977E+11,1.58194E+11,1.67596E+11,1.76901E+11,1.76507E+11,1.58136E+11,1.63842E+11,1.67219E+11,1.82981E+11,2.00778E+11,1.81822E+11,1.59436E+11,1.51492E+11,1.54854E+11,1.54017E+11,1.62093E+11,1.82044E+11,1.95536E+11,2.01009E+11,2.14028E+11,2.1319E+11,2.16377E+11,2.22207E+11,2.2358E+11,2.35773E+11,2.45593E+11,2.5777E+11,2.73971E+11,2.94598E+11,3.19693E+11,3.4887E+11,3.52693E+11,3.82081E+11,4.06256E+11,4.31199E+11,4.56435E+11,4.67181E+11,4.8237E+11,5.01098E+11
Peru,PER,GDP (current LCU),NY.GDP.MKTP.CN,70.21309009,77.71074972,88.08552144,96.50566827,116.7652917,138.4718766,163.8446871,187.3684635,221.9864444,248.4892089,287.6270369,320.8068576,355.6302989,425.4825793,536.3216749,683.5251336,899.450809,1225.188403,1953.090355,3585.168392,5238.92103,9142.430817,15203.14338,28249.08399,61018.02141,165488.2702,304884.6592,621068.9519,3859852.112,90448225.28,5466950101,26971444000,45188487300,69932996600,98579000000,1.20263E+11,1.35606E+11,1.54905E+11,1.62586E+11,1.69859E+11,1.80584E+11,1.82527E+11,1.92691E+11,2.04337E+11,2.27935E+11,2.50749E+11,2.90271E+11,3.19693E+11,3.52719E+11,3.63943E+11,4.16784E+11,4.73049E+11,5.08131E+11,5.4367E+11,5.7078E+11,6.02527E+11,6.48719E+11
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2571908062,2899654840,3286773188,3600957771,4356913870,5166861068,6113607728,6204253759,5736083835,6420909790,7432223177,8289582884,9189413409,10994381895,13858441211,16877163792,15947709380,14620386674,12495779622,15962459447,18134029180,21649137620,21793496819,17345624454,17599660054,16548827018,15244232958,20702298397,15439408447,22499559086,26410386669,34672122381,36139225288,35158109999,44882079767,53312793687,55252414130,58147522523,55501467877,50187324568,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,1.02171E+11,1.20551E+11,1.20823E+11,1.47529E+11,1.71762E+11,1.92649E+11,2.01218E+11,2.0105E+11,1.89212E+11,1.92094E+11
